S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
5130,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1260000,-,872,Strata,01 to 05,1445,Feb-18
5131,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1535000,-,1270,Strata,01 to 05,1209,Feb-18
5132,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,4250000,-,4123,Strata,16 to 20,1031,Feb-18
5133,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2434000,-,1173,Strata,01 to 05,2075,Feb-18
5134,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1234000,-,614,Strata,26 to 30,2011,Feb-18
5135,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1720000,-,936,Strata,36 to 40,1837,Feb-18
5136,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,900000,-,958,Strata,11 to 15,939,Feb-18
5137,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1520000,-,1206,Strata,01 to 05,1261,Feb-18
5138,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,2180000,-,1066,Strata,26 to 30,2046,Feb-18
5139,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1700000,-,1076,Strata,01 to 05,1579,Feb-18
5140,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,4850000,-,4704,Strata,16 to 20,1031,Feb-18
5141,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1150000,-,797,Strata,01 to 05,1444,Feb-18
5142,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1750000,-,1302,Strata,01 to 05,1344,Feb-18
5143,DORSETT RESIDENCES,NEW BRIDGE ROAD,Apartment,2,RCR,99 yrs lease commencing from 2009,Resale,1,1400000,-,764,Strata,01 to 05,1832,Feb-18
5144,MARINA COLLECTION,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3600000,-,2099,Strata,01 to 05,1715,Feb-18
5145,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2900000,-,1711,Strata,01 to 05,1694,Feb-18
5146,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1000000,-,1130,Strata,01 to 05,885,Feb-18
5147,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1227,Strata,21 to 25,1059,Feb-18
5148,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,870000,-,915,Strata,06 to 10,951,Feb-18
5149,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2100000,-,1346,Strata,26 to 30,1561,Feb-18
5150,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2400000,-,1701,Strata,26 to 30,1411,Feb-18
5151,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1590000,-,1389,Strata,06 to 10,1145,Feb-18
5152,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1130000,-,538,Strata,21 to 25,2100,Feb-18
5153,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,4500000,-,5726,Strata,21 to 25,786,Feb-18
5154,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1300000,-,1216,Strata,16 to 20,1069,Feb-18
5155,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1120000,-,1130,Strata,01 to 05,991,Feb-18
5156,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1400000,-,1055,Strata,11 to 15,1327,Feb-18
5157,ALTEZ,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1210000,-,527,Strata,16 to 20,2294,Feb-18
5158,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3069220,-,1690,Strata,01 to 05,1816,Feb-18
5159,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1680000,-,1410,Strata,06 to 10,1191,Feb-18
5160,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1800000,-,1109,Strata,16 to 20,1624,Feb-18
5161,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2650000,-,1378,Strata,01 to 05,1923,Feb-18
5162,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1600000,-,1744,Strata,01 to 05,918,Feb-18
5163,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3148000,-,1615,Strata,21 to 25,1950,Feb-18
5164,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,807,Strata,01 to 05,1363,Feb-18
5165,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2309000,-,1259,Strata,06 to 10,1833,Feb-18
5166,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1603000,-,1389,Strata,11 to 15,1154,Feb-18
5167,ALESSANDREA,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1370000,-,1001,Strata,06 to 10,1369,Feb-18
5168,TREASURE PLACE,LORONG SARHAD,Condominium,5,RCR,Freehold,Resale,1,1550000,-,1324,Strata,01 to 05,1171,Feb-18
5169,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1350000,-,1163,Strata,01 to 05,1161,Feb-18
5170,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1900000,-,1625,Strata,06 to 10,1169,Feb-18
5171,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1920000,-,1249,Strata,06 to 10,1538,Feb-18
5172,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2426000,-,1324,Strata,06 to 10,1832,Feb-18
5173,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1053000,-,527,Strata,11 to 15,1996,Feb-18
5174,THE ESTIVA,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1250000,-,1001,Strata,01 to 05,1249,Feb-18
5175,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1660000,-,1119,Strata,01 to 05,1483,Feb-18
5176,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,510000,-,409,Strata,11 to 15,1247,Feb-18
5177,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1038000,-,570,Strata,26 to 30,1819,Feb-18
5178,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2400000,-,1302,Strata,06 to 10,1843,Feb-18
5179,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1080000,-,1227,Strata,01 to 05,880,Jan-18
5180,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,958,Strata,01 to 05,939,Jan-18
5181,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2090000,-,1356,Strata,06 to 10,1541,Jan-18
5182,SPOTTISWOODE RESIDENCES,SPOTTISWOODE PARK ROAD,Condominium,2,RCR,Freehold,Resale,1,1180000,-,603,Strata,21 to 25,1958,Jan-18
5183,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,965000,-,1130,Strata,01 to 05,854,Jan-18
5184,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,829,Strata,01 to 05,1327,Jan-18
5185,MARINA COLLECTION,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,6300000,-,3412,Strata,01 to 05,1846,Jan-18
5186,THE REGENCY AT TIONG BAHRU,CHAY YAN STREET,Condominium,3,RCR,Freehold,Resale,1,2305000,-,1636,Strata,06 to 10,1409,Jan-18
5187,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1190000,-,1141,Strata,06 to 10,1043,Jan-18
5188,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2050000,-,1593,Strata,06 to 10,1287,Jan-18
5189,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1050000,-,883,Strata,01 to 05,1190,Jan-18
5190,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2550000,-,1572,Strata,21 to 25,1623,Jan-18
5191,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2750000,-,1711,Strata,06 to 10,1607,Jan-18
5192,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1375000,-,1184,Strata,11 to 15,1161,Jan-18
5193,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1380000,-,1302,Strata,06 to 10,1060,Jan-18
5194,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3590000,-,2433,Strata,01 to 05,1476,Jan-18
5195,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2185000,-,1216,Strata,06 to 10,1796,Jan-18
5196,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1475000,-,1130,Strata,06 to 10,1305,Jan-18
5197,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3433000,-,1884,Strata,01 to 05,1822,Jan-18
5198,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1128000,-,904,Strata,01 to 05,1248,Jan-18
5199,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1162000,-,581,Strata,36 to 40,1999,Jan-18
5200,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2450000,-,1033,Strata,36 to 40,2371,Jan-18
5201,LANDMARK TOWER,CHIN SWEE ROAD,Apartment,3,RCR,99 yrs lease commencing from 1980,Resale,1,1430000,-,1292,Strata,01 to 05,1107,Jan-18
5202,WEST-N,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1528000,-,1216,Strata,01 to 05,1256,Jan-18
5203,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1725000,-,1464,Strata,11 to 15,1178,Jan-18
5204,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2292000,-,1238,Strata,06 to 10,1852,Jan-18
5205,HARVEST MANSIONS,HAVELOCK ROAD,Apartment,3,RCR,99 yrs lease commencing from 1993,Resale,1,1120000,-,947,Strata,06 to 10,1182,Jan-18
5206,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1730000,-,1173,Strata,31 to 35,1475,Jan-18
5207,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,958,Strata,16 to 20,1649,Jan-18
5208,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3635000,-,1722,Strata,01 to 05,2111,Jan-18
5209,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1290000,-,980,Strata,21 to 25,1317,Jan-18
5210,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1630000,-,689,Strata,51 to 55,2366,Jan-18
5211,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1210000,-,592,Strata,51 to 55,2044,Jan-18
5212,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2125000,-,1216,Strata,06 to 10,1747,Jan-18
5213,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,730000,-,904,Strata,01 to 05,807,Jan-18
5214,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2664200,-,1604,Strata,01 to 05,1661,Jan-18
5215,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1750000,-,1625,Strata,01 to 05,1077,Jan-18
5216,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1040000,-,560,Strata,26 to 30,1858,Jan-18
5217,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1390000,-,1195,Strata,01 to 05,1163,Jan-18
5218,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1680000,-,1076,Strata,11 to 15,1561,Jan-18
5219,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1700000,-,1109,Strata,11 to 15,1533,Jan-18
5220,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,850000,-,388,Strata,26 to 30,2194,Jan-18
5221,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,940000,-,786,Strata,01 to 05,1196,Jan-18
5222,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2580000,-,1636,Strata,01 to 05,1577,Jan-18
5223,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1961000,-,947,Strata,01 to 05,2070,Jan-18
5224,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1510000,-,1615,Strata,01 to 05,935,Jan-18
5225,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1400000,-,1195,Strata,06 to 10,1172,Jan-18
5226,MARINA BAY SUITES,CENTRAL BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2007,Resale,1,3280000,-,1593,Strata,11 to 15,2059,Jan-18
5227,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1030000,-,786,Strata,11 to 15,1311,Jan-18
5228,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,2250000,-,2390,Strata,36 to 40,942,Jan-18
5229,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1510000,-,1130,Strata,21 to 25,1336,Jan-18
5230,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1798000,-,947,Strata,01 to 05,1898,Jan-18
5231,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1360000,-,1044,Strata,06 to 10,1303,Jan-18
5232,THE MAYLEA,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1368888,-,990,Strata,01 to 05,1382,Jan-18
5233,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1250000,-,624,Strata,16 to 20,2002,Jan-18
5234,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,2428000,-,2702,Strata,01 to 05,899,Jan-18
5235,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1520000,-,926,Strata,06 to 10,1642,Jan-18
5236,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1415000,-,1270,Strata,01 to 05,1114,Jan-18
5237,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1715000,-,1206,Strata,26 to 30,1423,Jan-18
5238,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3580000,-,2400,Strata,01 to 05,1491,Jan-18
5239,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2142000,-,1216,Strata,01 to 05,1761,Jan-18
5240,FRAGRANCE COURT,YEW SIANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1800000,-,1421,Strata,01 to 05,1267,Jan-18
5241,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2065000,-,1023,Strata,01 to 05,2019,Jan-18
5242,GOLD COAST CONDOMINIUM,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1950000,-,1808,Strata,01 to 05,1078,Jan-18
5243,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2110000,-,1787,Strata,06 to 10,1181,Jan-18
5244,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1630000,-,1302,Strata,01 to 05,1251,Jan-18
5245,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1368888,-,1066,Strata,06 to 10,1285,Jan-18
5246,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2050000,-,1335,Strata,01 to 05,1536,Jan-18
5247,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1220000,-,947,Strata,11 to 15,1288,Jan-18
5248,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,800000,-,807,Strata,01 to 05,991,Jan-18
5249,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1180000,-,947,Strata,06 to 10,1246,Jan-18
5250,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1060000,-,592,Strata,06 to 10,1790,Jan-18
5251,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1890000,-,1798,Strata,01 to 05,1051,Jan-18
5252,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1458000,-,893,Strata,01 to 05,1632,Jan-18
5253,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1028000,-,560,Strata,16 to 20,1837,Jan-18
5254,PARK WEST,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1982,Resale,436,840888888,-,629263,Strata,01 to 05,1336,Jan-18
5255,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2613000,-,1453,Strata,06 to 10,1798,Jan-18
5256,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,915,Strata,06 to 10,984,Jan-18
5257,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1475000,-,1238,Strata,01 to 05,1192,Jan-18
5258,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,910000,-,926,Strata,06 to 10,983,Jan-18
5259,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1800000,-,1894,Strata,01 to 05,950,Jan-18
5260,PASIR PANJANG COURT,PASIR PANJANG CLOSE,Apartment,5,RCR,Freehold,Resale,1,1635000,-,1346,Strata,01 to 05,1215,Jan-18
5261,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,3350000,-,3089,Strata,06 to 10,1084,Jan-18
5262,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2380000,-,1765,Strata,06 to 10,1348,Jan-18
5263,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1930000,-,1475,Strata,16 to 20,1309,Jan-18
5264,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1150000,-,840,Strata,06 to 10,1370,Jan-18
5265,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2150000,-,1335,Strata,01 to 05,1611,Jan-18
5266,EMERALD GARDEN,CLUB STREET,Condominium,1,RCR,999 yrs lease commencing from 1827,Resale,1,2150000,-,1346,Strata,01 to 05,1598,Jan-18
5267,LE HILL CONDOMINIUM,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1070000,-,1012,Strata,01 to 05,1058,Jan-18
5268,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1930000,-,1012,Strata,16 to 20,1907,Jan-18
5269,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,8000000,-,2928,Strata,01 to 05,2732,Jan-18
5270,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1390000,-,1152,Strata,01 to 05,1207,Jan-18
5271,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1850000,-,1216,Strata,06 to 10,1521,Jan-18
5272,BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,Condominium,5,RCR,Freehold,Resale,1,1250000,-,1119,Strata,01 to 05,1117,Jan-18
5273,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1195000,-,1152,Strata,16 to 20,1038,Jan-18
5274,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,960000,-,506,Strata,06 to 10,1898,Jan-18
5275,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1100000,-,775,Strata,06 to 10,1419,Jan-18
5276,WHITEHAVEN,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,900000,-,538,Strata,01 to 05,1672,Jan-18
5277,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1000000,-,495,Strata,11 to 15,2020,Jan-18
5278,ALESSANDREA,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1418000,-,1001,Strata,06 to 10,1417,Jan-18
5279,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1000000,-,969,Strata,06 to 10,1032,Jan-18
5280,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2488000,-,1216,Strata,01 to 05,2045,Jan-18
5281,LANDMARK TOWER,CHIN SWEE ROAD,Apartment,3,RCR,99 yrs lease commencing from 1980,Resale,1,1035000,-,1033,Strata,11 to 15,1002,Jan-18
5282,LE HILL CONDOMINIUM,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1060888,-,990,Strata,01 to 05,1071,Dec-17
5283,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,980000,-,936,Strata,01 to 05,1046,Dec-17
5284,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1560000,-,1184,Strata,36 to 40,1318,Dec-17
5285,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,860000,-,592,Strata,01 to 05,1453,Dec-17
5286,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2600000,-,1733,Strata,41 to 45,1500,Dec-17
5287,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2350000,-,936,Strata,51 to 55,2509,Dec-17
5288,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2470000,-,2024,Strata,01 to 05,1221,Dec-17
5289,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,938888,-,1109,Strata,06 to 10,847,Dec-17
5290,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,880000,-,667,Strata,11 to 15,1319,Dec-17
5291,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1062500,-,721,Strata,01 to 05,1473,Dec-17
5292,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,920000,-,1173,Strata,31 to 35,784,Dec-17
