S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
2085,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1522000,-,1012,Strata,01 to 05,1504,Dec-20
2086,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,988000,-,570,Strata,26 to 30,1732,Dec-20
2087,SKYLINE @ ORCHARD BOULEVARD,ANGULLIA PARK,Apartment,9,CCR,Freehold,Resale,1,12200000,-,3100,Strata,21 to 25,3935,Dec-20
2088,LA CRYSTAL,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1920000,-,1076,Strata,16 to 20,1784,Dec-20
2089,KENTISH LODGE,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1000000,-,1184,Strata,01 to 05,845,Dec-20
2090,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,6150000,-,2024,Strata,31 to 35,3039,Dec-20
2091,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,2588000,-,872,Strata,31 to 35,2968,Dec-20
2092,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,5750000,-,2024,Strata,31 to 35,2841,Dec-20
2093,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2750000,-,2185,Strata,06 to 10,1259,Dec-20
2094,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,2380000,-,1195,Strata,06 to 10,1992,Dec-20
2095,ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1670000,-,1130,Strata,01 to 05,1478,Dec-20
2096,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3200000,-,1830,Strata,01 to 05,1749,Dec-20
2097,THE ASTON,KAY POH ROAD,Apartment,10,CCR,Freehold,Resale,1,1100000,-,667,Strata,11 to 15,1648,Dec-20
2098,DUKES RESIDENCE,DUKE'S ROAD,Apartment,10,CCR,Freehold,Resale,1,2680000,-,1615,Strata,01 to 05,1660,Dec-20
2099,TANGLIN HILL MEADOWS,TANGLIN HILL,Condominium,10,CCR,Freehold,Resale,1,3200000,-,1733,Strata,01 to 05,1847,Dec-20
2100,STELLAR RV,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,928000,-,538,Strata,01 to 05,1724,Dec-20
2101,REIGNWOOD HAMILTON SCOTTS,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,7188888,-,2756,Strata,21 to 25,2609,Dec-20
2102,CITY GATE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2014,Resale,1,1290000,-,678,Strata,06 to 10,1902,Dec-20
2103,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,4200000,-,2013,Strata,06 to 10,2087,Dec-20
2104,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1650000,-,1012,Strata,06 to 10,1631,Dec-20
2105,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,1050000,-,667,Strata,01 to 05,1573,Dec-20
2106,SOUTH BEACH RESIDENCES,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 2007,Resale,1,6700000,-,1970,Strata,26 to 30,3401,Dec-20
2107,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1587000,-,1076,Strata,06 to 10,1474,Dec-20
2108,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1310000,-,678,Strata,01 to 05,1932,Dec-20
2109,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4660000,-,1690,Strata,21 to 25,2757,Dec-20
2110,BALMORAL HEIGHTS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,1760000,-,926,Strata,06 to 10,1901,Nov-20
2111,HELIOS RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,3820000,-,1916,Strata,11 to 15,1994,Nov-20
2112,SOPHIA 98,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1840000,-,1485,Strata,01 to 05,1239,Nov-20
2113,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,895000,-,517,Strata,06 to 10,1732,Nov-20
2114,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,Resale,1,2350000,-,1302,Strata,11 to 15,1804,Nov-20
2115,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1830000,-,1076,Strata,21 to 25,1700,Nov-20
2116,RIDGEWOOD,MOUNT SINAI RISE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2850000,-,2002,Strata,16 to 20,1424,Nov-20
2117,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,17800000,-,4133,Strata,21 to 25,4306,Nov-20
2118,ORCHARD SCOTTS,ANTHONY ROAD,Condominium,9,CCR,99 yrs lease commencing from 2001,Resale,1,2300000,-,1625,Strata,06 to 10,1415,Nov-20
2119,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3380000,-,2207,Strata,01 to 05,1532,Nov-20
2120,MADISON RESIDENCES,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,3580000,-,1776,Strata,06 to 10,2016,Nov-20
2121,THE TATE RESIDENCES,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,5300000,-,2185,Strata,06 to 10,2426,Nov-20
2122,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3050000,-,1981,Strata,11 to 15,1540,Nov-20
2123,LEONIE GARDENS,LEONIE HILL,Condominium,9,CCR,99 yrs lease commencing from 1990,Resale,1,3908000,-,2540,Strata,11 to 15,1538,Nov-20
2124,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,2328000,-,1313,Strata,11 to 15,1773,Nov-20
2125,NASSIM JADE,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,11700000,-,5038,Strata,01 to 05,2323,Nov-20
2126,RESIDENTIAL APARTMENTS,TRURO ROAD,Apartment,8,RCR,Freehold,Resale,1,1280000,-,1141,Strata,01 to 05,1122,Nov-20
2127,MUTIARA CREST,JALAN MUTIARA,Apartment,10,CCR,Freehold,Resale,1,1100000,-,1335,Strata,11 to 15,824,Nov-20
2128,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1080000,-,549,Strata,06 to 10,1967,Nov-20
2129,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1480000,-,872,Strata,11 to 15,1697,Nov-20
2130,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,1700000,-,958,Strata,01 to 05,1775,Nov-20
2131,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,2103000,-,1012,Strata,16 to 20,2078,Nov-20
2132,THE MONTANA,JALAN MUTIARA,Apartment,10,CCR,Freehold,Resale,1,2100000,-,1141,Strata,01 to 05,1841,Nov-20
2133,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2218000,-,1292,Strata,26 to 30,1717,Nov-20
2134,RIDGEWOOD,MOUNT SINAI RISE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2615000,-,1873,Strata,06 to 10,1396,Nov-20
2135,SOPHIA VILLE,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,7,18650000,-,7815,Strata,01 to 05,2387,Nov-20
2136,FAIRHAVEN,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,15,43350000,-,25145,Strata,01 to 05,1724,Nov-20
2137,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2900000,-,1744,Strata,21 to 25,1663,Nov-20
2138,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3000000,-,1744,Strata,01 to 05,1720,Nov-20
2139,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3550000,-,1302,Strata,01 to 05,2726,Nov-20
2140,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,3900000,-,1227,Strata,21 to 25,3178,Nov-20
2141,2 RVG,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1860000,-,926,Strata,21 to 25,2009,Nov-20
2142,MERA SPRINGS,CARLISLE ROAD,Condominium,8,RCR,Freehold,Resale,1,1820000,-,1464,Strata,01 to 05,1243,Nov-20
2143,CITY GATE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2014,Resale,1,1912500,-,915,Strata,21 to 25,2090,Nov-20
2144,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4330000,-,1679,Strata,06 to 10,2579,Nov-20
2145,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3280000,-,1701,Strata,06 to 10,1929,Nov-20
2146,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1300000,-,1270,Strata,01 to 05,1023,Nov-20
2147,RESIDENTIAL APARTMENTS,GRANGE ROAD,Apartment,10,CCR,Freehold,Resale,1,8380000,-,4306,Strata,01 to 05,1946,Nov-20
2148,BURLINGTON SQUARE,BENCOOLEN STREET,Apartment,7,RCR,99 yrs lease commencing from 1996,Resale,1,1230000,-,1119,Strata,11 to 15,1099,Nov-20
2149,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,4887000,-,1765,Strata,01 to 05,2768,Nov-20
2150,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2090000,-,1507,Strata,06 to 10,1387,Nov-20
2151,CENTENNIA SUITES,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,4725000,-,1798,Strata,31 to 35,2629,Nov-20
2152,CAIRNHILL NINE,CAIRNHILL ROAD,Apartment,9,CCR,99 yrs lease commencing from 2014,Resale,1,1900000,-,743,Strata,16 to 20,2558,Nov-20
2153,HIJAUAN,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2000000,-,1001,Strata,01 to 05,1998,Nov-20
2154,PARC CENTENNIAL,KAMPONG JAVA ROAD,Apartment,9,CCR,Freehold,Resale,1,2150000,-,1550,Strata,11 to 15,1387,Nov-20
2155,RIDGEWOOD,MOUNT SINAI RISE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2700000,-,2002,Strata,16 to 20,1349,Nov-20
2156,OLEANAS RESIDENCE,KIM YAM ROAD,Condominium,9,CCR,Freehold,Resale,1,2500000,-,1550,Strata,06 to 10,1613,Nov-20
2157,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2060000,-,1033,Strata,01 to 05,1994,Nov-20
2158,SOUTH BEACH RESIDENCES,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 2007,Resale,1,3770000,-,1249,Strata,36 to 40,3019,Nov-20
2159,THE MORNINGSIDE,JALAN KUALA,Apartment,9,CCR,Freehold,Resale,1,3080000,-,1722,Strata,16 to 20,1788,Nov-20
2160,ORCHARD SCOTTS,ANTHONY ROAD,Condominium,9,CCR,99 yrs lease commencing from 2001,Resale,1,2925000,-,2282,Strata,01 to 05,1282,Nov-20
2161,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3750000,-,2196,Strata,06 to 10,1708,Nov-20
2162,THE ASANA,QUEEN'S ROAD,Apartment,10,CCR,Freehold,Resale,1,1600000,-,570,Strata,01 to 05,2805,Nov-20
2163,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3050000,-,1894,Strata,16 to 20,1610,Nov-20
2164,RESIDENTIAL APARTMENTS,LEWIS ROAD,Apartment,10,CCR,Freehold,Resale,1,2100000,-,1507,Strata,01 to 05,1394,Nov-20
2165,NEWTON EDGE,MAKEWAY AVENUE,Apartment,9,CCR,Freehold,Resale,1,1280100,-,753,Strata,11 to 15,1699,Nov-20
2166,ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4250000,-,2250,Strata,01 to 05,1889,Nov-20
2167,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2450000,-,1324,Strata,06 to 10,1850,Nov-20
2168,WILKIE 80,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,808000,-,549,Strata,01 to 05,1472,Nov-20
2169,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,3200000,-,1432,Strata,06 to 10,2235,Nov-20
2170,DORSET MANSIONS,DORSET ROAD,Apartment,8,RCR,Freehold,Resale,1,1060000,-,883,Strata,01 to 05,1201,Nov-20
2171,THE INSPIRA,ARNASALAM CHETTY ROAD,Condominium,9,CCR,Freehold,Resale,1,2268000,-,1216,Strata,01 to 05,1865,Nov-20
2172,SKYLINE 360 @ SAINT THOMAS WALK,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4000000,-,1733,Strata,26 to 30,2308,Nov-20
2173,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,4607000,-,1582,Strata,06 to 10,2912,Nov-20
2174,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3200000,-,1464,Strata,06 to 10,2186,Nov-20
2175,LUCKY PLAZA,ORCHARD ROAD,Apartment,9,CCR,Freehold,Resale,1,1760000,-,872,Strata,11 to 15,2019,Nov-20
2176,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1220000,-,549,Strata,06 to 10,2222,Nov-20
2177,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4672000,-,1690,Strata,21 to 25,2765,Nov-20
2178,BELLERIVE,KENG CHIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1780000,-,1001,Strata,11 to 15,1778,Nov-20
2179,JOOL SUITES,SING JOO WALK,Apartment,8,RCR,Freehold,Resale,1,707000,-,614,Strata,01 to 05,1152,Nov-20
2180,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1380000,-,872,Strata,16 to 20,1583,Nov-20
2181,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,1300000,-,592,Strata,21 to 25,2196,Nov-20
2182,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,8880000,-,3520,Strata,21 to 25,2523,Nov-20
2183,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4400000,-,2820,Strata,16 to 20,1560,Nov-20
2184,CAVENAGH GARDENS,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,1530000,-,1206,Strata,01 to 05,1269,Nov-20
2185,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,7624000,-,2476,Strata,06 to 10,3080,Nov-20
2186,THE VERV @ RV,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1850000,-,1130,Strata,01 to 05,1637,Nov-20
2187,TWENTYONE ANGULLIA PARK,ANGULLIA PARK,Condominium,9,CCR,Freehold,Resale,1,10700000,-,3154,Strata,06 to 10,3393,Nov-20
2188,THE LADYHILL,LADY HILL ROAD,Condominium,10,CCR,Freehold,Resale,1,5750000,-,2325,Strata,01 to 05,2473,Nov-20
2189,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2250000,-,1044,Strata,01 to 05,2155,Nov-20
2190,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,3900000,-,1765,Strata,06 to 10,2209,Nov-20
2191,ROBIN SUITES,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1088000,-,463,Strata,16 to 20,2351,Nov-20
2192,CASA CAIRNHILL,PECK HAY ROAD,Apartment,9,CCR,Freehold,Resale,1,2850000,-,1539,Strata,16 to 20,1852,Nov-20
2193,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2154500,-,624,Strata,31 to 35,3451,Nov-20
2194,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2242300,-,603,Strata,31 to 35,3720,Nov-20
2195,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2183600,-,603,Strata,31 to 35,3623,Nov-20
2196,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,4187000,-,1335,Strata,21 to 25,3137,Nov-20
2197,SPANISH VILLAGE,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,3218000,-,2045,Strata,01 to 05,1573,Nov-20
2198,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1500000,-,721,Strata,31 to 35,2080,Nov-20
2199,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1400000,-,646,Strata,11 to 15,2168,Nov-20
2200,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,3260000,-,1755,Strata,21 to 25,1858,Nov-20
2201,CAIRNHILL CREST,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3400000,-,1733,Strata,11 to 15,1962,Nov-20
2202,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,8015000,-,2476,Strata,31 to 35,3237,Nov-20
2203,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,8092000,-,2476,Strata,31 to 35,3269,Nov-20
2204,ARDMORE II,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,5300000,-,2024,Strata,11 to 15,2619,Nov-20
2205,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,3805000,-,1335,Strata,06 to 10,2851,Nov-20
2206,CAIRNHILL RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,2550000,-,1163,Strata,01 to 05,2194,Nov-20
2207,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,2087500,-,1356,Strata,31 to 35,1539,Nov-20
2208,THE LADYHILL,LADY HILL ROAD,Condominium,10,CCR,Freehold,Resale,1,8000000,-,3843,Strata,01 to 05,2082,Nov-20
2209,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2450000,-,1324,Strata,06 to 10,1850,Nov-20
2210,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,949499,-,807,Strata,26 to 30,1176,Nov-20
2211,VANADIUM,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,1380000,-,1098,Strata,01 to 05,1257,Nov-20
2212,THE SOLITAIRE,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,3000000,-,1561,Strata,06 to 10,1922,Nov-20
2213,OXFORD SUITES,OXFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,1235000,-,893,Strata,01 to 05,1382,Nov-20
2214,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,3150000,-,1862,Strata,21 to 25,1692,Nov-20
2215,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1750000,-,1206,Strata,11 to 15,1452,Nov-20
2216,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1768000,-,1216,Strata,06 to 10,1454,Nov-20
2217,FARRER PARK SUITES,OWEN ROAD,Apartment,8,RCR,Freehold,Resale,1,712000,-,441,Strata,01 to 05,1613,Nov-20
2218,RIDGEWOOD,MOUNT SINAI DRIVE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,3900000,-,3423,Strata,01 to 05,1139,Nov-20
2219,THE SUITES AT CENTRAL,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3870000,-,1701,Strata,11 to 15,2276,Nov-20
2220,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,13000000,-,3057,Strata,06 to 10,4253,Nov-20
2221,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1550000,-,1270,Strata,26 to 30,1220,Nov-20
2222,VILLA DELLE ROSE,TAMAN NAKHODA,Condominium,10,CCR,Freehold,Resale,1,4200000,-,2809,Strata,-,1495,Nov-20
2223,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,1415000,-,710,Strata,01 to 05,1992,Nov-20
2224,RACE COURSE 138,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,1550000,-,1658,Strata,06 to 10,935,Nov-20
2225,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1550000,-,818,Strata,06 to 10,1895,Nov-20
2226,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1273000,-,635,Strata,06 to 10,2004,Nov-20
2227,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1330000,-,1270,Strata,01 to 05,1047,Nov-20
2228,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,2060000,-,1119,Strata,01 to 05,1840,Nov-20
2229,EMERALD APARTMENTS,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,2880000,-,1744,Strata,01 to 05,1652,Nov-20
2230,PARC MACKENZIE,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1430000,-,1378,Strata,01 to 05,1038,Nov-20
2231,VERDURE,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,2520000,-,1421,Strata,01 to 05,1774,Nov-20
2232,HOLLAND PEAK,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3838000,-,2551,Strata,06 to 10,1504,Nov-20
2233,THE PEAK @ CAIRNHILL I,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,1143000,-,592,Strata,11 to 15,1931,Nov-20
2234,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2133300,-,624,Strata,26 to 30,3417,Nov-20
2235,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2143800,-,624,Strata,31 to 35,3434,Nov-20
2236,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2223000,-,624,Strata,31 to 35,3561,Nov-20
2237,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,1320000,-,797,Strata,01 to 05,1657,Nov-20
2238,CAIRNHILL ASTORIA,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,2700000,-,1701,Strata,01 to 05,1588,Nov-20
2239,TANGLIN RESIDENCES,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,Resale,1,8000000,-,5048,Strata,-,1585,Nov-20
2240,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,5696000,-,1862,Strata,26 to 30,3059,Nov-20
2241,SHEARES VILLE,HOLT ROAD,Apartment,10,CCR,Freehold,Resale,1,2470000,-,1475,Strata,06 to 10,1675,Nov-20
2242,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1340000,-,775,Strata,01 to 05,1729,Nov-20
2243,HELIOS RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,8400000,-,4629,Strata,16 to 20,1815,Nov-20
2244,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1820000,-,990,Strata,06 to 10,1838,Nov-20
2245,MILL POINT,ZION CLOSE,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1700000,-,926,Strata,06 to 10,1836,Nov-20
2246,PEACE CENTRE/MANSIONS,SOPHIA ROAD,Apartment,9,CCR,99 yrs lease commencing from 1970,Resale,1,1550000,-,2347,Strata,16 to 20,661,Nov-20
2247,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,2280000,-,1313,Strata,01 to 05,1736,Nov-20
2248,MARTIN PLACE RESIDENCES,MARTIN PLACE,Condominium,9,CCR,Freehold,Resale,1,2210000,-,1044,Strata,06 to 10,2117,Nov-20
2249,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,5780000,-,2260,Strata,11 to 15,2557,Nov-20
2250,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2385000,-,1744,Strata,01 to 05,1368,Nov-20
2251,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,5200000,-,2605,Strata,11 to 15,1996,Nov-20
2252,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1083000,-,635,Strata,11 to 15,1705,Nov-20
2253,RESIDENTIAL APARTMENTS,FLANDERS SQUARE,Apartment,8,RCR,Freehold,Resale,1,888000,-,1023,Strata,01 to 05,868,Nov-20
2254,JERVOIS MEADOWS,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1686000,-,1184,Strata,01 to 05,1424,Nov-20
2255,THE BOUTIQ,KILLINEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1120000,-,506,Strata,01 to 05,2214,Nov-20
2256,RIVERIA GARDENS,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,2780000,-,1432,Strata,06 to 10,1942,Nov-20
2257,VILLAGE TOWER,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,2830000,-,1830,Strata,01 to 05,1547,Nov-20
2258,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,2461800,-,1119,Strata,06 to 10,2199,Nov-20
2259,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2392800,-,1744,Strata,01 to 05,1372,Nov-20
2260,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,2,11193000,-,3541,Strata,31 to 35,3161,Nov-20
2261,STELLAR RV,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,950000,-,538,Strata,06 to 10,1765,Nov-20
2262,111 EMERALD HILL,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,5300000,-,2497,Strata,01 to 05,2122,Nov-20
2263,SUITES @ OWEN,OWEN ROAD,Apartment,8,RCR,Freehold,Resale,1,660000,-,452,Strata,01 to 05,1460,Nov-20
