S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
169,THE PETALS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1600000,-,1905,Strata,06 to 10,840,Sep-21
170,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1245000,-,1292,Strata,01 to 05,964,Sep-21
171,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1100000,-,936,Strata,01 to 05,1175,Sep-21
172,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1808000,-,1130,Strata,06 to 10,1600,Sep-21
173,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,836000,-,947,Strata,01 to 05,883,Sep-21
174,SUITES DE LAUREL,JALAN ANAK BUKIT,Apartment,21,RCR,999 yrs lease commencing from 1885,Resale,1,990000,-,614,Strata,01 to 05,1614,Sep-21
175,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,968000,-,1270,Strata,06 to 10,762,Sep-21
176,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1170000,-,1625,Strata,01 to 05,720,Sep-21
177,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1480000,-,1152,Strata,06 to 10,1285,Sep-21
178,YEWTEE RESIDENCES,CHOA CHU KANG NORTH 6,Apartment,23,OCR,99 yrs lease commencing from 2006,Resale,1,1100000,-,1163,Strata,11 to 15,946,Sep-21
179,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1530000,-,1238,Strata,06 to 10,1236,Sep-21
180,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1420000,-,1012,Strata,01 to 05,1403,Sep-21
181,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1600000,-,893,Strata,26 to 30,1791,Sep-21
182,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1170000,-,1270,Strata,01 to 05,921,Sep-21
183,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1530000,-,893,Strata,16 to 20,1713,Sep-21
184,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1850000,-,1744,Strata,06 to 10,1061,Sep-21
185,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1350000,-,990,Strata,01 to 05,1363,Sep-21
186,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1480000,-,1033,Strata,06 to 10,1432,Sep-21
187,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1760000,-,1163,Strata,06 to 10,1514,Sep-21
188,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1220000,-,1281,Strata,16 to 20,952,Sep-21
189,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3300000,-,1787,Strata,01 to 05,1847,Sep-21
190,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1060000,-,1066,Strata,16 to 20,995,Sep-21
191,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,970000,-,861,Strata,11 to 15,1126,Sep-21
192,THE AMSTON,HILLVIEW AVENUE,Apartment,23,OCR,999 yrs lease commencing from 1885,Resale,1,1800000,-,1292,Strata,06 to 10,1394,Sep-21
193,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1842000,-,1163,Strata,06 to 10,1584,Sep-21
194,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1675000,-,883,Strata,06 to 10,1898,Sep-21
195,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1020000,-,1044,Strata,06 to 10,977,Sep-21
196,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,2350000,-,1539,Strata,01 to 05,1527,Sep-21
197,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,728000,-,538,Strata,01 to 05,1353,Sep-21
198,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,2100000,-,2174,Strata,16 to 20,966,Sep-21
199,REGIS MANSIONS,JALAN RAJAWALI,Apartment,21,RCR,Freehold,Resale,1,1200000,-,1023,Strata,06 to 10,1174,Sep-21
200,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,920000,-,1173,Strata,01 to 05,784,Sep-21
201,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1525000,-,1130,Strata,06 to 10,1349,Sep-21
202,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1800000,-,1346,Strata,01 to 05,1338,Sep-21
203,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,785000,-,958,Strata,11 to 15,819,Sep-21
204,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1150000,-,1195,Strata,16 to 20,963,Sep-21
205,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,645000,-,538,Strata,06 to 10,1198,Sep-21
206,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,855000,-,1141,Strata,11 to 15,749,Sep-21
207,LAKESIDE TOWER,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1975,Resale,1,1372888,-,1970,Strata,06 to 10,697,Sep-21
208,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1080000,-,1270,Strata,01 to 05,850,Sep-21
209,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,2630000,-,3520,Strata,26 to 30,747,Sep-21
210,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,950000,-,1270,Strata,01 to 05,748,Sep-21
211,HILLVISTA,ELIZABETH DRIVE,Condominium,23,OCR,Freehold,Resale,1,1828000,-,1292,Strata,06 to 10,1415,Sep-21
212,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1088000,-,1163,Strata,06 to 10,936,Sep-21
213,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1480000,-,1238,Strata,11 to 15,1196,Sep-21
214,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,645000,-,527,Strata,16 to 20,1223,Sep-21
215,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,908888,-,969,Strata,01 to 05,938,Sep-21
216,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,900000,-,1119,Strata,01 to 05,804,Sep-21
217,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2250000,-,1184,Strata,06 to 10,1900,Sep-21
218,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,980000,-,732,Strata,01 to 05,1339,Sep-21
219,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1680000,-,1335,Strata,01 to 05,1259,Sep-21
220,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,1160000,-,1518,Strata,01 to 05,764,Sep-21
221,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,815000,-,969,Strata,06 to 10,841,Sep-21
222,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,972000,-,700,Strata,21 to 25,1389,Sep-21
223,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1140000,-,1001,Strata,06 to 10,1139,Sep-21
224,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1139888,-,775,Strata,21 to 25,1471,Sep-21
225,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,655000,-,592,Strata,01 to 05,1106,Sep-21
226,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1608888,-,893,Strata,26 to 30,1801,Sep-21
227,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1050000,-,1109,Strata,16 to 20,947,Sep-21
228,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1539000,-,2250,Strata,01 to 05,684,Sep-21
229,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1550000,-,1335,Strata,01 to 05,1161,Sep-21
230,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1500000,-,1938,Strata,11 to 15,774,Sep-21
231,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1770000,-,1755,Strata,01 to 05,1009,Sep-21
232,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,835000,-,904,Strata,11 to 15,923,Sep-21
233,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1010000,-,1076,Strata,06 to 10,938,Sep-21
234,SHERWOOD TOWER,JALAN ANAK BUKIT,Apartment,21,RCR,99 yrs lease commencing from 1976,Resale,1,700000,-,657,Strata,06 to 10,1066,Sep-21
235,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,828000,-,624,Strata,06 to 10,1326,Sep-21
236,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,900000,-,947,Strata,06 to 10,950,Sep-21
237,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1250000,-,926,Strata,01 to 05,1350,Sep-21
238,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1250000,-,1173,Strata,06 to 10,1065,Sep-21
239,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1973000,-,1518,Strata,01 to 05,1300,Sep-21
240,HILLVIEW APARTMENTS,HILLVIEW AVENUE,Apartment,23,OCR,Freehold,Resale,1,1310000,-,1206,Strata,01 to 05,1087,Sep-21
241,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,1030000,-,1259,Strata,01 to 05,818,Sep-21
242,HILLTOP GROVE,HILLVIEW AVENUE,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1160000,-,1485,Strata,06 to 10,781,Sep-21
243,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1500000,-,861,Strata,01 to 05,1742,Sep-21
244,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,4318000,-,2551,Strata,06 to 10,1693,Sep-21
245,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1360000,-,1378,Strata,11 to 15,987,Sep-21
246,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,720000,-,463,Strata,11 to 15,1556,Sep-21
247,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,1270,Strata,01 to 05,866,Sep-21
248,THE LANAI,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1700000,-,1109,Strata,06 to 10,1533,Sep-21
249,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,542000,-,431,Strata,01 to 05,1259,Sep-21
250,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1030000,-,732,Strata,01 to 05,1407,Sep-21
251,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,848000,-,614,Strata,01 to 05,1382,Sep-21
252,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1455000,-,1163,Strata,16 to 20,1252,Sep-21
253,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1388000,-,1130,Strata,11 to 15,1228,Sep-21
254,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1520000,-,1098,Strata,16 to 20,1384,Sep-21
255,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1150000,-,1227,Strata,11 to 15,937,Sep-21
256,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1750000,-,1206,Strata,06 to 10,1452,Sep-21
257,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1880000,-,1561,Strata,16 to 20,1205,Sep-21
258,HUME PARK I,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1720000,-,1270,Strata,01 to 05,1354,Sep-21
259,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1200000,-,1066,Strata,06 to 10,1126,Sep-21
260,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1810000,-,1389,Strata,01 to 05,1304,Sep-21
261,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,775000,-,936,Strata,11 to 15,828,Sep-21
262,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1258000,-,958,Strata,01 to 05,1313,Sep-21
263,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,1100000,-,1044,Strata,01 to 05,1054,Sep-21
264,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1968000,-,1421,Strata,01 to 05,1385,Sep-21
265,THE WARREN,CHOA CHU KANG LOOP,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,930000,-,1044,Strata,06 to 10,891,Sep-21
266,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,830000,-,947,Strata,01 to 05,876,Sep-21
267,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,705000,-,614,Strata,06 to 10,1149,Sep-21
268,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,480000,-,398,Strata,01 to 05,1205,Sep-21
269,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,780000,-,1023,Strata,11 to 15,763,Sep-21
270,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,715000,-,614,Strata,06 to 10,1165,Sep-21
271,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1788888,-,1356,Strata,01 to 05,1319,Aug-21
272,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1195,Strata,16 to 20,921,Aug-21
273,HILLINGTON GREEN,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1883,Resale,1,1800000,-,1356,Strata,06 to 10,1327,Aug-21
274,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,707000,-,743,Strata,01 to 05,952,Aug-21
275,HONG HENG MANSIONS,SEMBAWANG ROAD,Apartment,26,OCR,Freehold,Resale,1,1200000,-,1302,Strata,01 to 05,921,Aug-21
276,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,730000,-,861,Strata,16 to 20,848,Aug-21
277,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1368000,-,1130,Strata,11 to 15,1210,Aug-21
278,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,738000,-,861,Strata,11 to 15,857,Aug-21
279,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,835000,-,517,Strata,06 to 10,1616,Aug-21
280,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,930000,-,635,Strata,01 to 05,1464,Aug-21
281,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,855000,-,969,Strata,01 to 05,883,Aug-21
282,LAKEHOLMZ,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 2001,Resale,1,1180000,-,1249,Strata,06 to 10,945,Aug-21
283,MI CASA,CHOA CHU KANG AVENUE 3,Condominium,23,OCR,99 yrs lease commencing from 2008,Resale,1,1268000,-,1259,Strata,11 to 15,1007,Aug-21
284,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,825000,-,667,Strata,06 to 10,1236,Aug-21
285,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1580000,-,1259,Strata,06 to 10,1255,Aug-21
286,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1330000,-,743,Strata,01 to 05,1791,Aug-21
287,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1170000,-,1765,Strata,01 to 05,663,Aug-21
288,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1288000,-,1055,Strata,01 to 05,1221,Aug-21
289,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2780000,-,1485,Strata,06 to 10,1872,Aug-21
290,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1550000,-,1270,Strata,16 to 20,1220,Aug-21
291,CLEMENTI PARK,SUNSET WAY,Condominium,21,OCR,Freehold,Resale,1,2300000,-,1765,Strata,01 to 05,1303,Aug-21
292,MAPLE WOODS,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3380000,-,1787,Strata,06 to 10,1892,Aug-21
293,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,670000,-,603,Strata,01 to 05,1112,Aug-21
294,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1350000,-,980,Strata,01 to 05,1378,Aug-21
295,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1160000,-,1109,Strata,21 to 25,1046,Aug-21
296,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,633000,-,538,Strata,11 to 15,1176,Aug-21
297,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,875000,-,1044,Strata,01 to 05,838,Aug-21
298,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,985000,-,635,Strata,16 to 20,1551,Aug-21
299,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,2250000,-,1475,Strata,06 to 10,1526,Aug-21
300,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,640000,-,538,Strata,06 to 10,1189,Aug-21
301,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,2700000,-,2486,Strata,21 to 25,1086,Aug-21
302,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1280000,-,1152,Strata,16 to 20,1111,Aug-21
303,HILLVIEW GARDEN ESTATE,CHU LIN ROAD,Apartment,23,OCR,998 yrs lease commencing from 1885,Resale,1,1435000,-,1076,Strata,01 to 05,1333,Aug-21
304,SUMMERHILL,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1720000,-,1302,Strata,01 to 05,1321,Aug-21
305,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,539888,-,431,Strata,01 to 05,1254,Aug-21
306,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,690000,-,614,Strata,01 to 05,1125,Aug-21
307,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1138000,-,1302,Strata,06 to 10,874,Aug-21
308,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,1250000,-,818,Strata,11 to 15,1528,Aug-21
309,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,625000,-,463,Strata,01 to 05,1350,Aug-21
310,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1380000,-,1206,Strata,06 to 10,1145,Aug-21
311,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,690000,-,463,Strata,06 to 10,1491,Aug-21
312,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1300000,-,1098,Strata,01 to 05,1184,Aug-21
313,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1228000,-,936,Strata,06 to 10,1311,Aug-21
314,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,888888,-,1055,Strata,01 to 05,843,Aug-21
315,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1650000,-,883,Strata,01 to 05,1869,Aug-21
316,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,845000,-,1119,Strata,01 to 05,755,Aug-21
317,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,833800,-,1023,Strata,11 to 15,815,Aug-21
318,HILLVIEW RESIDENCE,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1520000,-,1249,Strata,06 to 10,1217,Aug-21
319,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,940000,-,861,Strata,06 to 10,1092,Aug-21
320,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,750000,-,506,Strata,21 to 25,1482,Aug-21
321,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,900000,-,1163,Strata,06 to 10,774,Aug-21
322,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,2430000,-,1604,Strata,01 to 05,1515,Aug-21
323,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,780000,-,1012,Strata,06 to 10,771,Aug-21
324,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1510000,-,1249,Strata,16 to 20,1209,Aug-21
325,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1030000,-,807,Strata,06 to 10,1276,Aug-21
326,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2100000,-,1625,Strata,01 to 05,1292,Aug-21
327,SUITES DE LAUREL,JALAN ANAK BUKIT,Apartment,21,RCR,999 yrs lease commencing from 1884,Resale,1,780000,-,474,Strata,01 to 05,1647,Aug-21
328,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,600000,-,549,Strata,01 to 05,1093,Aug-21
329,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1620000,-,1335,Strata,01 to 05,1214,Aug-21
330,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1100000,-,764,Strata,06 to 10,1439,Aug-21
331,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1982000,-,1518,Strata,01 to 05,1306,Aug-21
332,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1188888,-,1227,Strata,06 to 10,969,Aug-21
333,ROSEWOOD SUITES,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2008,Resale,1,1180000,-,1905,Strata,01 to 05,619,Aug-21
334,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1450000,-,1130,Strata,01 to 05,1283,Aug-21
335,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,855000,-,1163,Strata,01 to 05,735,Aug-21
