S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
168,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,1150000,-,1195,Strata,06 to 10,963,Oct-21
169,FONTAINE PARRY,POH HUAT ROAD,Condominium,19,OCR,999 yrs lease commencing from 1877,Resale,1,1240000,-,915,Strata,01 to 05,1355,Oct-21
170,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,730000,-,958,Strata,01 to 05,762,Oct-21
171,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,990000,-,689,Strata,06 to 10,1437,Oct-21
172,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,738000,-,958,Strata,01 to 05,770,Oct-21
173,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1450000,-,1216,Strata,06 to 10,1192,Oct-21
174,THE SUNSHINE,SUNSHINE TERRACE,Apartment,19,OCR,Freehold,Resale,1,1530000,-,1238,Strata,11 to 15,1236,Oct-21
175,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,818000,-,570,Strata,11 to 15,1434,Oct-21
176,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,765000,-,635,Strata,11 to 15,1205,Oct-21
177,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,1370000,-,1152,Strata,01 to 05,1189,Oct-21
178,CHANGI COURT,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1280000,-,1163,Strata,01 to 05,1101,Oct-21
179,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,928888,-,947,Strata,01 to 05,981,Oct-21
180,THE WATERLINE,POH HUAT ROAD WEST,Condominium,19,OCR,Freehold,Resale,1,1978000,-,1970,Strata,01 to 05,1004,Oct-21
181,MARYMOUNT VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,Freehold,Resale,1,1820000,-,1259,Strata,11 to 15,1445,Oct-21
182,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,950000,-,732,Strata,06 to 10,1298,Oct-21
183,CASA CAMBIO,LIM TUA TOW ROAD,Condominium,19,OCR,Freehold,Resale,1,625000,-,431,Strata,01 to 05,1452,Oct-21
184,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1450000,-,1259,Strata,11 to 15,1151,Oct-21
185,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1505000,-,1346,Strata,06 to 10,1119,Oct-21
186,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,840000,-,753,Strata,06 to 10,1115,Oct-21
187,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,808000,-,786,Strata,01 to 05,1028,Oct-21
188,CASA ESPANIA,GAMBIR WALK,Apartment,19,OCR,Freehold,Resale,1,2000000,-,1668,Strata,01 to 05,1199,Oct-21
189,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,790000,-,614,Strata,06 to 10,1288,Oct-21
190,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,915000,-,1302,Strata,11 to 15,703,Oct-21
191,TRILIVE,TAMPINES ROAD,Condominium,19,OCR,Freehold,Resale,1,1842000,-,1163,Strata,06 to 10,1584,Oct-21
192,URBAN VISTA,TANAH MERAH KECHIL LINK,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,680000,-,441,Strata,06 to 10,1541,Oct-21
193,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1130000,-,904,Strata,11 to 15,1250,Oct-21
194,CHANGI COURT,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1030000,-,926,Strata,06 to 10,1113,Oct-21
195,BREEZE BY THE EAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,3450000,-,2885,Strata,01 to 05,1196,Oct-21
196,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1210000,-,1195,Strata,01 to 05,1013,Oct-21
197,AMARANDA GARDENS,SERANGOON AVENUE 3,Condominium,19,OCR,Freehold,Resale,1,1750000,-,1044,Strata,01 to 05,1676,Oct-21
198,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1320000,-,1733,Strata,06 to 10,762,Oct-21
199,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,2050000,-,1572,Strata,01 to 05,1304,Oct-21
200,AVILA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1230000,-,1324,Strata,01 to 05,929,Oct-21
201,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,925000,-,732,Strata,01 to 05,1264,Oct-21
202,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,918000,-,893,Strata,06 to 10,1028,Oct-21
203,WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1150000,-,893,Strata,11 to 15,1287,Oct-21
204,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,1750000,-,1356,Strata,06 to 10,1290,Oct-21
205,BLUWATERS 2,JALAN LOYANG BESAR,Condominium,17,OCR,946 yrs lease commencing from 1938,Resale,1,2100800,-,2626,Strata,01 to 05,800,Oct-21
206,HOUGANG GREEN,BUANGKOK GREEN,Apartment,19,OCR,99 yrs lease commencing from 1994,Resale,1,670000,-,764,Strata,11 to 15,877,Oct-21
207,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,618000,-,484,Strata,01 to 05,1276,Oct-21
208,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1750000,-,1184,Strata,06 to 10,1478,Oct-21
209,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1390000,-,1528,Strata,01 to 05,909,Oct-21
210,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1045000,-,732,Strata,06 to 10,1428,Oct-21
211,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1039000,-,1109,Strata,01 to 05,937,Oct-21
212,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,610000,-,484,Strata,06 to 10,1259,Oct-21
213,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,898000,-,915,Strata,11 to 15,981,Oct-21
214,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1710000,-,1432,Strata,21 to 25,1194,Oct-21
215,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1075000,-,1012,Strata,26 to 30,1062,Oct-21
216,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1538000,-,1475,Strata,01 to 05,1043,Oct-21
217,OASIS GARDEN,JALAN BUNGA RAMPAI,Condominium,19,RCR,Freehold,Resale,1,1610000,-,1238,Strata,01 to 05,1301,Oct-21
218,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,2000000,-,1475,Strata,01 to 05,1356,Oct-21
219,LAGUNA 88,EASTWOOD ROAD,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1300000,-,1281,Strata,01 to 05,1015,Oct-21
220,CENTRAL VIEW,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 1998,Resale,1,1149988,-,1206,Strata,11 to 15,954,Oct-21
221,WATERFRONT KEY,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1570000,-,1313,Strata,01 to 05,1196,Oct-21
222,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,860000,-,893,Strata,11 to 15,963,Oct-21
223,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,850000,-,883,Strata,06 to 10,963,Oct-21
224,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,599000,-,420,Strata,01 to 05,1427,Oct-21
225,SUNHAVEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1050000,-,990,Strata,06 to 10,1060,Oct-21
226,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1400000,-,1378,Strata,01 to 05,1016,Oct-21
227,UBER 388,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,2280000,-,1679,Strata,01 to 05,1358,Oct-21
228,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,634000,-,527,Strata,11 to 15,1202,Oct-21
229,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1440000,-,807,Strata,16 to 20,1784,Oct-21
230,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,758000,-,797,Strata,01 to 05,952,Oct-21
231,CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1280000,-,1216,Strata,01 to 05,1052,Oct-21
232,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,2250000,-,1582,Strata,11 to 15,1422,Oct-21
233,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,1250000,-,872,Strata,06 to 10,1434,Oct-21
234,THE SCALA,SERANGOON AVENUE 3,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,1290000,-,850,Strata,11 to 15,1517,Sep-21
235,THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,780000,-,818,Strata,01 to 05,953,Sep-21
236,SPACE @ KOVAN,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,595000,-,420,Strata,01 to 05,1417,Sep-21
237,KOVAN GRANDEUR,TAMPINES ROAD,Apartment,19,OCR,99 yrs lease commencing from 2010,Resale,1,520000,-,366,Strata,01 to 05,1421,Sep-21
238,CAMBIO SUITES,LIM TUA TOW ROAD,Apartment,19,OCR,Freehold,Resale,1,1180000,-,926,Strata,01 to 05,1275,Sep-21
239,SANCTUARY @ 813,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,1145000,-,861,Strata,01 to 05,1330,Sep-21
240,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,660000,-,474,Strata,06 to 10,1394,Sep-21
241,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1498000,-,1001,Strata,16 to 20,1496,Sep-21
242,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1428000,-,1410,Strata,16 to 20,1013,Sep-21
243,GRANDEUR PARK RESIDENCES,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2016,Resale,1,722000,-,420,Strata,06 to 10,1720,Sep-21
244,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1388000,-,1130,Strata,06 to 10,1228,Sep-21
245,THE TROPICA,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,1550000,-,1496,Strata,11 to 15,1036,Sep-21
246,PALMWOODS,UPPER CHANGI ROAD,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1038000,-,1098,Strata,01 to 05,945,Sep-21
247,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1740000,-,1066,Strata,11 to 15,1633,Sep-21
248,AMARANDA GARDENS,SERANGOON AVENUE 3,Condominium,19,OCR,Freehold,Resale,1,1530000,-,990,Strata,01 to 05,1545,Sep-21
249,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,885000,-,1023,Strata,01 to 05,865,Sep-21
250,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1380000,-,1270,Strata,01 to 05,1086,Sep-21
251,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1660000,-,1432,Strata,21 to 25,1160,Sep-21
252,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1040000,-,721,Strata,11 to 15,1442,Sep-21
253,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1350000,-,1055,Strata,01 to 05,1280,Sep-21
254,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1328888,-,915,Strata,06 to 10,1452,Sep-21
255,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,930000,-,581,Strata,06 to 10,1600,Sep-21
256,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,765000,-,667,Strata,01 to 05,1146,Sep-21
257,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,878000,-,893,Strata,06 to 10,983,Sep-21
258,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,930000,-,807,Strata,01 to 05,1152,Sep-21
259,RAFFLESIA CONDOMINIUM,BISHAN STREET 21,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1593000,-,1324,Strata,16 to 20,1203,Sep-21
260,BREEZE BY THE EAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,2630000,-,2045,Strata,01 to 05,1286,Sep-21
261,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1288000,-,1109,Strata,11 to 15,1162,Sep-21
262,THE GLADES,BEDOK RISE,Condominium,16,OCR,99 yrs lease commencing from 2013,Resale,1,700000,-,474,Strata,06 to 10,1478,Sep-21
263,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,815000,-,678,Strata,01 to 05,1202,Sep-21
264,THE PROMENADE@PELIKAT,JALAN PELIKAT,Apartment,19,OCR,Freehold,Resale,1,1038000,-,936,Strata,01 to 05,1108,Sep-21
265,BRADDELL VIEW,BRADDELL HILL,Apartment,20,RCR,103 yrs lease commencing from 1975,Resale,1,1500000,-,1615,Strata,16 to 20,929,Sep-21
266,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1050000,-,980,Strata,16 to 20,1072,Sep-21
267,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,560000,-,441,Strata,01 to 05,1269,Sep-21
268,CASAFINA,BEDOK SOUTH AVENUE 1,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1060888,-,1130,Strata,01 to 05,939,Sep-21
269,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,715000,-,646,Strata,06 to 10,1107,Sep-21
270,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,970000,-,926,Strata,01 to 05,1048,Sep-21
271,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,750000,-,570,Strata,01 to 05,1315,Sep-21
272,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1320000,-,1324,Strata,01 to 05,997,Sep-21
273,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1260000,-,1259,Strata,11 to 15,1000,Sep-21
274,GAMBIR RIDGE,GAMBIR WALK,Apartment,19,OCR,Freehold,Resale,1,1060000,-,710,Strata,01 to 05,1492,Sep-21
275,AVILA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1120000,-,1281,Strata,01 to 05,874,Sep-21
276,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,2000000,-,1324,Strata,21 to 25,1511,Sep-21
277,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,840,Strata,01 to 05,1286,Sep-21
278,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1220000,-,678,Strata,16 to 20,1799,Sep-21
279,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1222000,-,1130,Strata,06 to 10,1081,Sep-21
280,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,1000000,-,850,Strata,06 to 10,1176,Sep-21
281,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,850000,-,786,Strata,01 to 05,1082,Sep-21
282,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1328000,-,1206,Strata,01 to 05,1102,Sep-21
283,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,810000,-,495,Strata,06 to 10,1636,Sep-21
284,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1150000,-,1012,Strata,16 to 20,1137,Sep-21
285,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1501000,-,1679,Strata,01 to 05,894,Sep-21
286,SANDY PALM,JALAN LOYANG BESAR,Condominium,17,OCR,99 yrs lease commencing from 1996,Resale,1,975000,-,1346,Strata,01 to 05,725,Sep-21
287,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,973000,-,883,Strata,11 to 15,1102,Sep-21
288,COASTAL BREEZE RESIDENCES,LOYANG BESAR CLOSE,Condominium,17,OCR,99 yrs lease commencing from 2008,Resale,1,1070000,-,1173,Strata,01 to 05,912,Sep-21
289,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1248000,-,1087,Strata,11 to 15,1148,Sep-21
290,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,910000,-,926,Strata,01 to 05,983,Sep-21
291,THE SUNSHINE,SUNSHINE TERRACE,Apartment,19,OCR,Freehold,Resale,1,1450000,-,1249,Strata,01 to 05,1161,Sep-21
292,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1155000,-,1184,Strata,01 to 05,975,Sep-21
293,AMARANDA GARDENS,SERANGOON AVENUE 3,Condominium,19,OCR,Freehold,Resale,1,1500000,-,990,Strata,01 to 05,1515,Sep-21
294,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,2320000,-,1798,Strata,06 to 10,1291,Sep-21
295,FLAME TREE PARK,SIN MING AVENUE,Condominium,20,RCR,Freehold,Resale,1,2830000,-,1830,Strata,21 to 25,1547,Sep-21
296,SUNHAVEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1400000,-,1313,Strata,01 to 05,1066,Sep-21
297,ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,1260000,-,1550,Strata,11 to 15,813,Sep-21
298,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1700000,-,1378,Strata,01 to 05,1234,Sep-21
299,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,926,Strata,01 to 05,972,Sep-21
300,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1450000,-,1119,Strata,06 to 10,1295,Sep-21
301,OASIS GARDEN,JALAN BUNGA RAMPAI,Condominium,19,RCR,Freehold,Resale,1,1938000,-,1647,Strata,01 to 05,1177,Sep-21
302,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1510008,-,1292,Strata,16 to 20,1169,Sep-21
303,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1175000,-,1173,Strata,06 to 10,1001,Sep-21
304,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,940000,-,1130,Strata,06 to 10,832,Sep-21
305,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1560000,-,1227,Strata,01 to 05,1271,Sep-21
306,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,1230000,-,797,Strata,06 to 10,1544,Sep-21
307,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,705000,-,463,Strata,06 to 10,1523,Sep-21
308,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,964000,-,646,Strata,16 to 20,1493,Sep-21
309,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,860000,-,1023,Strata,11 to 15,841,Sep-21
310,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,755000,-,980,Strata,01 to 05,771,Sep-21
311,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,925000,-,980,Strata,01 to 05,944,Sep-21
312,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1155000,-,904,Strata,06 to 10,1277,Sep-21
313,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1250000,-,678,Strata,16 to 20,1843,Sep-21
314,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1515000,-,797,Strata,31 to 35,1902,Sep-21
315,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,840000,-,915,Strata,01 to 05,918,Sep-21
316,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1180000,-,1012,Strata,01 to 05,1166,Sep-21
317,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1150000,-,1033,Strata,06 to 10,1113,Sep-21
318,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1170000,-,872,Strata,06 to 10,1342,Sep-21
319,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1780000,-,2077,Strata,01 to 05,857,Sep-21
320,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1155000,-,904,Strata,11 to 15,1277,Sep-21
321,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,950000,-,1130,Strata,01 to 05,841,Sep-21
322,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,975000,-,775,Strata,11 to 15,1258,Sep-21
323,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1210000,-,1216,Strata,06 to 10,995,Sep-21
324,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1420000,-,1270,Strata,01 to 05,1118,Sep-21
325,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,890000,-,947,Strata,01 to 05,940,Sep-21
326,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,698000,-,527,Strata,01 to 05,1323,Sep-21
327,THE TEMBUSU,TAMPINES ROAD,Condominium,19,OCR,Freehold,Resale,1,750000,-,474,Strata,01 to 05,1584,Sep-21
328,KENSINGTON SQUARE,JALAN LOKAM,Apartment,19,OCR,Freehold,Resale,1,1250000,-,829,Strata,01 to 05,1508,Sep-21
329,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,615000,-,484,Strata,06 to 10,1270,Sep-21
330,STARS OF KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2015,Resale,1,1245000,-,743,Strata,11 to 15,1676,Sep-21
331,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,660000,-,646,Strata,06 to 10,1022,Sep-21
332,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,953000,-,893,Strata,11 to 15,1067,Sep-21
333,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1218000,-,1109,Strata,06 to 10,1099,Sep-21
334,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,1001,Strata,01 to 05,1099,Sep-21
335,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,1700000,-,1001,Strata,16 to 20,1698,Sep-21
