S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1644,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,970000,-,807,Strata,01 to 05,1202,May-21
1645,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,2350000,-,1119,Strata,26 to 30,2099,May-21
1646,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1010000,-,667,Strata,01 to 05,1513,May-21
1647,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2300000,-,1259,Strata,11 to 15,1826,May-21
1648,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1060000,-,980,Strata,06 to 10,1082,May-21
1649,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1600000,-,1023,Strata,11 to 15,1565,May-21
1650,EASTERN LAGOON,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1118000,-,753,Strata,11 to 15,1484,May-21
1651,VERSILIA ON HAIG,IPOH LANE,Condominium,15,RCR,Freehold,Resale,1,1780000,-,1130,Strata,06 to 10,1575,May-21
1652,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,1235000,-,807,Strata,01 to 05,1530,May-21
1653,SUITES @ GUILLEMARD,LIM AH WOO ROAD,Apartment,15,RCR,Freehold,Resale,1,1050000,-,904,Strata,01 to 05,1161,May-21
1654,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,965000,-,1141,Strata,01 to 05,846,May-21
1655,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1770000,-,1572,Strata,11 to 15,1126,May-21
1656,THE WATER EDGE,LORONG 38 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,680000,-,463,Strata,01 to 05,1469,May-21
1657,GOODVIEW APARTMENTS,LORONG 8 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1030000,-,1292,Strata,01 to 05,797,May-21
1658,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,1088000,-,797,Strata,16 to 20,1366,May-21
1659,THE CAPE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,1800000,-,969,Strata,11 to 15,1858,May-21
1660,BUCKLEY 18,BUCKLEY ROAD,Apartment,11,CCR,Freehold,Resale,1,2688888,-,1518,Strata,01 to 05,1772,May-21
1661,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1280000,-,850,Strata,06 to 10,1505,May-21
1662,NIN RESIDENCE,PHENG GECK AVENUE,Apartment,13,RCR,99 yrs lease commencing from 2010,Resale,1,1080000,-,850,Strata,11 to 15,1270,May-21
1663,D'LOTUS,LORONG AMPAS,Apartment,12,RCR,Freehold,Resale,1,1035000,-,807,Strata,06 to 10,1282,May-21
1664,LE CONNEY PARK,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1318888,-,1184,Strata,01 to 05,1114,May-21
1665,ONE DUSUN RESIDENCES,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,830000,-,527,Strata,21 to 25,1574,May-21
1666,LE REGAL,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,495000,-,366,Strata,01 to 05,1353,May-21
1667,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1748000,-,926,Strata,21 to 25,1888,May-21
1668,SUNSHINE LOFT,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,950000,-,721,Strata,01 to 05,1317,May-21
1669,PARC BLEU,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1500000,-,1335,Strata,01 to 05,1124,May-21
1670,VETRO,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,738000,-,614,Strata,16 to 20,1203,May-21
1671,MANDALAY MANSION,MINBU ROAD,Apartment,11,CCR,Freehold,Resale,1,2270000,-,2088,Strata,01 to 05,1087,May-21
1672,PARADISE PALMS,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1620000,-,1152,Strata,01 to 05,1407,May-21
1673,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,4375000,-,1991,Strata,01 to 05,2197,May-21
1674,ONE LEICESTER,LEICESTER ROAD,Condominium,13,RCR,Freehold,Resale,1,1880000,-,1292,Strata,06 to 10,1455,May-21
1675,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1360000,-,1227,Strata,06 to 10,1108,May-21
1676,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3400000,-,2239,Strata,01 to 05,1519,May-21
1677,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,5200000,-,2056,Strata,26 to 30,2529,May-21
1678,ST PATRICK'S GREEN,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1590000,-,1098,Strata,01 to 05,1448,May-21
1679,# 1 SUITES,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,660000,-,560,Strata,01 to 05,1179,May-21
1680,THE INTERWEAVE,KIM KEAT ROAD,Apartment,12,RCR,Freehold,Resale,1,930000,-,689,Strata,06 to 10,1350,May-21
1681,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1520000,-,1399,Strata,01 to 05,1086,May-21
1682,THE WATERINA,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1521000,-,1227,Strata,01 to 05,1240,May-21
1683,SUNFLOWER REGENCY,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,968000,-,1152,Strata,01 to 05,840,May-21
1684,BLISS RESIDENCES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,1020000,-,840,Strata,01 to 05,1215,May-21
1685,HILLS APARTMENT,GOLDHILL AVENUE,Apartment,11,CCR,Freehold,Resale,1,5580000,-,3186,Strata,06 to 10,1751,May-21
1686,KEMBANGAN SUITES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,760000,-,527,Strata,01 to 05,1441,May-21
1687,PARC MONDRIAN,WOODLEIGH CLOSE,Apartment,13,RCR,Freehold,Resale,1,1800000,-,1389,Strata,01 to 05,1296,May-21
1688,ROSEVALE,LINCOLN ROAD,Apartment,11,CCR,Freehold,Resale,1,2450000,-,1389,Strata,01 to 05,1764,May-21
1689,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1930000,-,1356,Strata,21 to 25,1423,May-21
1690,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,700,Strata,21 to 25,1544,May-21
1691,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,1205000,-,893,Strata,01 to 05,1349,May-21
1692,EBONY MANSIONS,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1555000,-,1195,Strata,01 to 05,1301,May-21
1693,PALMERA RESIDENCE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1310000,-,1528,Strata,01 to 05,857,May-21
1694,NEWTON LODGE,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,2460000,-,1507,Strata,01 to 05,1632,May-21
1695,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2100000,-,1453,Strata,01 to 05,1445,May-21
1696,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1620000,-,1216,Strata,06 to 10,1332,May-21
1697,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2600000,-,1636,Strata,11 to 15,1589,May-21
1698,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1350000,-,1496,Strata,01 to 05,902,May-21
1699,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2150000,-,1292,Strata,11 to 15,1664,May-21
1700,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1568000,-,1033,Strata,11 to 15,1517,May-21
1701,TEMBELING COURT,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1220000,-,818,Strata,01 to 05,1491,May-21
1702,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,620000,-,409,Strata,01 to 05,1516,May-21
1703,QUBE SUITES,JALAN PUNAI,Apartment,14,OCR,Freehold,Resale,1,600000,-,431,Strata,01 to 05,1394,May-21
1704,ONE EIGHTIES RESIDENCES,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1900000,-,1281,Strata,01 to 05,1483,May-21
1705,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1100000,-,581,Strata,31 to 35,1892,May-21
1706,D'ECOSIA,STILL ROAD SOUTH,Condominium,15,OCR,Freehold,Resale,1,1462000,-,872,Strata,01 to 05,1677,May-21
1707,PARKSHORE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2400000,-,1335,Strata,06 to 10,1798,May-21
1708,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,1710000,-,1711,Strata,01 to 05,999,May-21
1709,NESS,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,548000,-,388,Strata,01 to 05,1414,May-21
1710,PARC HAVEN,LORONG LIMAU,Apartment,12,RCR,Freehold,Resale,1,1738888,-,1389,Strata,01 to 05,1252,May-21
1711,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,1560000,-,990,Strata,01 to 05,1575,May-21
1712,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,3380000,-,1604,Strata,21 to 25,2107,May-21
1713,CASUARINA COVE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,1525000,-,1292,Strata,06 to 10,1181,May-21
1714,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,2080000,-,1313,Strata,11 to 15,1584,May-21
1715,ONE @ PULASAN,PULASAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1450000,-,1302,Strata,01 to 05,1113,May-21
1716,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1788000,-,958,Strata,06 to 10,1866,May-21
1717,MOUNTBATTEN SUITES,MOUNTBATTEN ROAD,Apartment,15,RCR,Freehold,Resale,1,1620000,-,1313,Strata,01 to 05,1234,May-21
1718,KALLANG RIVERSIDE,KAMPONG BUGIS,Apartment,12,RCR,Freehold,Resale,1,3250000,-,1432,Strata,16 to 20,2270,May-21
1719,SIMS EDGE,GEYLANG EAST AVENUE 2,Apartment,14,RCR,Freehold,Resale,1,899000,-,581,Strata,06 to 10,1547,May-21
1720,M21,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,3720000,-,3025,Strata,16 to 20,1230,May-21
1721,NADIA MANSIONS,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,2450000,-,2282,Strata,11 to 15,1074,May-21
1722,KEMBANGAN SUITES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,810888,-,538,Strata,01 to 05,1507,May-21
1723,THE HELICONIA,JALAN DAUD,Condominium,14,OCR,Freehold,Resale,1,1500000,-,1335,Strata,11 to 15,1124,May-21
1724,THE HELICONIA,JALAN DAUD,Condominium,14,OCR,Freehold,Resale,1,1330000,-,1313,Strata,01 to 05,1013,May-21
1725,CASUARINA COVE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1993,Resale,1,2850000,-,2422,Strata,11 to 15,1177,May-21
1726,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,1100000,-,710,Strata,06 to 10,1548,May-21
1727,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,975000,-,807,Strata,06 to 10,1208,May-21
1728,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1680000,-,1152,Strata,06 to 10,1459,May-21
1729,THE ARTE,JALAN RAJA UDANG,Condominium,12,RCR,Freehold,Resale,1,2910000,-,1873,Strata,31 to 35,1554,May-21
1730,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1620000,-,1216,Strata,11 to 15,1332,May-21
1731,THE TREVOSE,TREVOSE CRESCENT,Condominium,11,CCR,99 yrs lease commencing from 1996,Resale,1,2420000,-,1894,Strata,01 to 05,1277,May-21
1732,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,610000,-,581,Strata,01 to 05,1049,May-21
1733,MIRO,LINCOLN ROAD,Apartment,11,CCR,Freehold,Resale,1,2100000,-,1421,Strata,16 to 20,1478,May-21
1734,MILLAGE,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,660000,-,463,Strata,01 to 05,1426,May-21
1735,CUBE 8,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,892000,-,560,Strata,11 to 15,1594,May-21
1736,LA BRISA,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,830000,-,624,Strata,06 to 10,1329,May-21
1737,LA MAISON,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,2038000,-,1259,Strata,11 to 15,1618,May-21
1738,EMPRADO SUITES,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1100000,-,893,Strata,01 to 05,1231,May-21
1739,IDYLLIC SUITES,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,550000,-,420,Strata,01 to 05,1310,May-21
1740,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,930000,-,689,Strata,11 to 15,1350,May-21
1741,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1780000,-,1464,Strata,11 to 15,1216,May-21
1742,GUILLEMARD SUITES,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,830000,-,657,Strata,01 to 05,1264,May-21
1743,THE CENTRIO,IRRAWADDY ROAD,Apartment,12,RCR,Freehold,Resale,1,1780000,-,1216,Strata,06 to 10,1463,May-21
1744,BALESTIER POINT,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1268000,-,1119,Strata,06 to 10,1133,May-21
1745,THE MEZZO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1000000,-,775,Strata,16 to 20,1290,May-21
1746,EASTVILLE APARTMENTS,JOO CHIAT LANE,Apartment,15,RCR,Freehold,Resale,1,1408888,-,1001,Strata,01 to 05,1407,May-21
1747,WOODSVILLE 28,WOODSVILLE CLOSE,Apartment,13,RCR,99 yrs lease commencing from 2007,Resale,1,1000000,-,829,Strata,01 to 05,1207,May-21
1748,THE RIVERINE BY THE PARK,KALLANG ROAD,Apartment,12,RCR,Freehold,Resale,1,3150000,-,1776,Strata,16 to 20,1774,May-21
1749,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,3280000,-,2336,Strata,01 to 05,1404,May-21
1750,THE ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1979,Resale,1,3450000,-,3778,Strata,01 to 05,913,May-21
1751,CLYDESWOOD,DAISY ROAD,Apartment,13,OCR,Freehold,Resale,1,1338000,-,1249,Strata,01 to 05,1072,May-21
1752,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,3688000,-,2217,Strata,06 to 10,1663,May-21
1753,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3580000,-,2142,Strata,11 to 15,1671,May-21
1754,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1900000,-,1184,Strata,06 to 10,1605,May-21
1755,KELLETT COURT,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,2150000,-,1324,Strata,01 to 05,1624,May-21
1756,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,2150000,-,1970,Strata,01 to 05,1091,May-21
1757,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,938888,-,732,Strata,11 to 15,1283,May-21
1758,ELLIOT AT THE EAST COAST,ELLIOT ROAD,Condominium,15,OCR,Freehold,Resale,1,3150000,-,2347,Strata,01 to 05,1342,May-21
1759,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2030000,-,1378,Strata,06 to 10,1473,May-21
1760,KATONG GARDENS,TEMBELING ROAD,Condominium,15,RCR,Freehold,Resale,1,2650000,-,1948,Strata,01 to 05,1360,May-21
1761,RESIDENTIAL APARTMENTS,LORONG 17 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,850000,-,915,Strata,01 to 05,929,May-21
1762,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,800000,-,592,Strata,16 to 20,1351,May-21
1763,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,3825000,-,2271,Strata,26 to 30,1684,May-21
1764,R MAISON,SOMMERVILLE WALK,Apartment,13,OCR,Freehold,Resale,1,818000,-,581,Strata,01 to 05,1407,May-21
1765,THE VIRIDIAN,JALAN AMPAS,Apartment,12,RCR,Freehold,Resale,1,842000,-,527,Strata,11 to 15,1596,May-21
1766,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1438000,-,969,Strata,11 to 15,1484,May-21
1767,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,2150000,-,1087,Strata,16 to 20,1978,May-21
1768,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,4300000,-,3671,Strata,16 to 20,1171,May-21
1769,MEIER SUITES,MARGATE ROAD,Condominium,15,RCR,Freehold,Resale,1,3668000,-,2228,Strata,06 to 10,1646,May-21
1770,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1320000,-,958,Strata,06 to 10,1378,May-21
1771,THE ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1979,Resale,1,3553000,-,3810,Strata,01 to 05,932,May-21
1772,AMBER RESIDENCES,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,3465000,-,2217,Strata,01 to 05,1563,May-21
1773,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,2470000,-,2896,Strata,01 to 05,853,May-21
1774,D'ECOSIA,STILL ROAD SOUTH,Condominium,15,OCR,Freehold,Resale,1,1100000,-,1044,Strata,01 to 05,1054,May-21
1775,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,4030000,-,2400,Strata,11 to 15,1679,May-21
1776,H RESIDENCES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,623000,-,474,Strata,01 to 05,1315,May-21
1777,THE WATERINA,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,2050000,-,1367,Strata,01 to 05,1500,May-21
1778,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2700000,-,1894,Strata,01 to 05,1425,May-21
1779,THE CITRINE,JALAN DATOH,Apartment,12,RCR,Freehold,Resale,1,1218000,-,958,Strata,01 to 05,1271,May-21
1780,RESIDENTIAL APARTMENTS,LORONG 15 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,860000,-,1119,Strata,01 to 05,768,May-21
1781,THE LENOX,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,640000,-,431,Strata,01 to 05,1486,May-21
1782,STILL MANSIONS,STILL ROAD,Apartment,15,OCR,Freehold,Resale,1,1200000,-,1141,Strata,01 to 05,1052,May-21
1783,KEMBANGAN SUITES,JALAN MASJID,Apartment,14,OCR,Freehold,Resale,1,813000,-,538,Strata,01 to 05,1511,May-21
1784,GROSVENOR VIEW,LENGKONG EMPAT,Condominium,14,OCR,Freehold,Resale,1,2170000,-,1884,Strata,01 to 05,1152,May-21
1785,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,2300000,-,1561,Strata,26 to 30,1474,May-21
1786,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,988000,-,958,Strata,01 to 05,1031,May-21
1787,VIVA,SUFFOLK WALK,Condominium,11,CCR,Freehold,Resale,1,2300000,-,958,Strata,11 to 15,2401,May-21
1788,SILVERSCAPE,LORONG 32 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,595000,-,409,Strata,06 to 10,1455,May-21
1789,VIVA,SUFFOLK WALK,Condominium,11,CCR,Freehold,Resale,1,3480000,-,1528,Strata,16 to 20,2277,May-21
1790,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,1250000,-,560,Strata,26 to 30,2233,May-21
1791,ROCHELLE AT NEWTON,KENG LEE ROAD,Condominium,11,CCR,99 yrs lease commencing from 2008,Resale,1,1660000,-,1012,Strata,21 to 25,1641,May-21
1792,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,2130000,-,1098,Strata,31 to 35,1940,May-21
1793,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1300000,-,861,Strata,31 to 35,1510,May-21
1794,PALM OASIS,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,958000,-,743,Strata,01 to 05,1290,May-21
1795,NATURALIS,LORONG M TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,750000,-,517,Strata,01 to 05,1452,May-21
1796,LE REGAL,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,490000,-,366,Strata,01 to 05,1339,May-21
1797,REGENT RESIDENCES,SERANGOON ROAD,Apartment,12,RCR,Freehold,Resale,1,1190000,-,807,Strata,11 to 15,1474,May-21
1798,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,986000,-,1012,Strata,01 to 05,974,May-21
1799,PAPILLON,JALAN RAMA RAMA,Apartment,12,RCR,Freehold,Resale,1,1200000,-,936,Strata,06 to 10,1281,May-21
1800,THE SUNNIFLORA,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1585000,-,1668,Strata,01 to 05,950,May-21
1801,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1555000,-,1216,Strata,01 to 05,1278,May-21
1802,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1800000,-,775,Strata,16 to 20,2323,May-21
1803,TREVISTA,LORONG 3 TOA PAYOH,Condominium,12,RCR,99 yrs lease commencing from 2008,Resale,1,1290000,-,926,Strata,11 to 15,1394,May-21
1804,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1920000,-,2142,Strata,26 to 30,896,May-21
1805,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3580000,-,2142,Strata,11 to 15,1671,May-21
1806,SINGA HILLS,JALAN SINGA,Apartment,14,OCR,Freehold,Resale,1,895000,-,667,Strata,01 to 05,1341,May-21
1807,THE HELICONIA,JALAN DAUD,Condominium,14,OCR,Freehold,Resale,1,1468500,-,1335,Strata,01 to 05,1100,May-21
1808,THE MEZZO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1480000,-,1561,Strata,26 to 30,948,May-21
1809,PALM VISTA,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1050000,-,990,Strata,01 to 05,1060,May-21
1810,CONDOMINIUM DEVELOPMENT,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3811000,-,2411,Strata,01 to 05,1581,May-21
1811,GRANDVIEW SUITES,LORONG 22 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,525000,-,388,Strata,01 to 05,1355,May-21
1812,RIVERBAY,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,1190000,-,947,Strata,16 to 20,1256,May-21
1813,GUILLEMARD SUITES,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,900000,-,635,Strata,01 to 05,1417,May-21
1814,ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,3500000,-,3165,Strata,B1 to B5,1106,May-21
1815,THE CAPE,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,2320000,-,1313,Strata,11 to 15,1767,May-21
1816,THE WATERINA,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1788888,-,1292,Strata,01 to 05,1385,May-21
1817,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2700000,-,1647,Strata,21 to 25,1639,May-21
1818,RIVEREDGE,SAMPAN PLACE,Condominium,15,RCR,99 yrs lease commencing from 2004,Resale,1,1765000,-,1335,Strata,06 to 10,1322,May-21
1819,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1450000,-,1141,Strata,11 to 15,1271,May-21
1820,THE LUCENT,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1288800,-,958,Strata,01 to 05,1345,May-21
1821,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1475000,-,1636,Strata,11 to 15,902,May-21
1822,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,550000,-,344,Strata,11 to 15,1597,May-21
1823,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,2800000,-,1464,Strata,31 to 35,1913,May-21
1824,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1850000,-,1152,Strata,16 to 20,1606,May-21
1825,THE BELVEDERE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2223000,-,1238,Strata,01 to 05,1796,May-21
1826,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,983388,-,570,Strata,01 to 05,1724,May-21
