S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
2114,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1810000,-,1410,Strata,01 to 05,1284,Jan-18
2115,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,635000,-,603,Strata,01 to 05,1053,Jan-18
2116,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1110000,-,1292,Strata,06 to 10,859,Jan-18
2117,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1380000,-,1389,Strata,01 to 05,994,Dec-17
2118,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,868000,-,1206,Strata,01 to 05,720,Dec-17
2119,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,940000,-,1152,Strata,01 to 05,816,Dec-17
2120,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,675000,-,614,Strata,01 to 05,1100,Dec-17
2121,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1235000,-,1313,Strata,01 to 05,940,Dec-17
2122,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,818000,-,1163,Strata,01 to 05,704,Dec-17
2123,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,980000,-,1012,Strata,01 to 05,969,Dec-17
2124,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1400000,-,1550,Strata,11 to 15,903,Dec-17
2125,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1120000,-,1044,Strata,01 to 05,1073,Dec-17
2126,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,690000,-,893,Strata,06 to 10,772,Dec-17
2127,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,900000,-,883,Strata,16 to 20,1020,Dec-17
2128,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1150000,-,1281,Strata,01 to 05,898,Dec-17
2129,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,780000,-,1119,Strata,01 to 05,697,Dec-17
2130,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1400000,-,1163,Strata,01 to 05,1204,Dec-17
2131,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1138000,-,1130,Strata,11 to 15,1007,Dec-17
2132,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,1160000,-,1109,Strata,01 to 05,1046,Dec-17
2133,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,820000,-,947,Strata,06 to 10,866,Dec-17
2134,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1050000,-,1302,Strata,01 to 05,806,Dec-17
2135,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,940000,-,1152,Strata,01 to 05,816,Dec-17
2136,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1225000,-,1302,Strata,11 to 15,941,Dec-17
2137,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1220000,-,1346,Strata,01 to 05,907,Dec-17
2138,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,2800000,-,4672,Strata,-,599,Dec-17
2139,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,850000,-,958,Strata,01 to 05,887,Dec-17
2140,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1500000,-,1830,Strata,01 to 05,820,Dec-17
2141,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,735000,-,1033,Strata,01 to 05,711,Dec-17
2142,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1175000,-,1335,Strata,01 to 05,880,Dec-17
2143,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1130000,-,1238,Strata,06 to 10,913,Dec-17
2144,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1168888,-,1227,Strata,11 to 15,953,Dec-17
2145,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,933000,-,1023,Strata,01 to 05,912,Dec-17
2146,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,830000,-,861,Strata,01 to 05,964,Dec-17
2147,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,840000,-,807,Strata,06 to 10,1041,Dec-17
2148,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,830000,-,861,Strata,01 to 05,964,Dec-17
2149,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,820000,-,947,Strata,01 to 05,866,Dec-17
2150,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1010000,-,1195,Strata,06 to 10,845,Dec-17
2151,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1200000,-,1324,Strata,01 to 05,906,Dec-17
2152,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,955000,-,1152,Strata,06 to 10,829,Dec-17
2153,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,815000,-,926,Strata,01 to 05,880,Dec-17
2154,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1265000,-,1195,Strata,01 to 05,1059,Dec-17
2155,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1015000,-,1119,Strata,11 to 15,907,Dec-17
2156,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,663000,-,624,Strata,01 to 05,1062,Dec-17
2157,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1050000,-,1130,Strata,01 to 05,929,Dec-17
2158,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,800000,-,743,Strata,11 to 15,1077,Dec-17
2159,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1510000,-,1916,Strata,01 to 05,788,Nov-17
2160,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1080000,-,1453,Strata,01 to 05,743,Nov-17
2161,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,840000,-,915,Strata,11 to 15,918,Nov-17
2162,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,780000,-,947,Strata,06 to 10,823,Nov-17
2163,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,885000,-,1292,Strata,01 to 05,685,Nov-17
2164,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1150000,-,1636,Strata,01 to 05,703,Nov-17
2165,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1290000,-,969,Strata,01 to 05,1332,Nov-17
2166,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1150000,-,1346,Strata,01 to 05,855,Nov-17
2167,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,858000,-,958,Strata,11 to 15,896,Nov-17
2168,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1880000,-,2239,Strata,01 to 05,840,Nov-17
2169,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1080000,-,1249,Strata,06 to 10,865,Nov-17
2170,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,868000,-,883,Strata,01 to 05,983,Nov-17
2171,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1480000,-,1389,Strata,16 to 20,1066,Nov-17
2172,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,912000,-,1302,Strata,01 to 05,700,Nov-17
2173,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1700000,-,1496,Strata,01 to 05,1136,Nov-17
2174,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,815000,-,1216,Strata,01 to 05,670,Nov-17
2175,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,805000,-,753,Strata,01 to 05,1068,Nov-17
2176,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1090000,-,1421,Strata,01 to 05,767,Nov-17
2177,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,813000,-,936,Strata,01 to 05,868,Nov-17
2178,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1520000,-,1991,Strata,01 to 05,763,Nov-17
2179,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,808000,-,1141,Strata,01 to 05,708,Nov-17
2180,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1070000,-,1119,Strata,01 to 05,956,Nov-17
2181,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1330000,-,1432,Strata,01 to 05,929,Nov-17
2182,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,860000,-,1335,Strata,01 to 05,644,Nov-17
2183,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1300000,-,2077,Strata,01 to 05,626,Nov-17
2184,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,749888,-,1023,Strata,06 to 10,733,Nov-17
2185,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1080000,-,1313,Strata,01 to 05,822,Nov-17
2186,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1048000,-,1324,Strata,01 to 05,792,Nov-17
2187,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,898000,-,1335,Strata,01 to 05,673,Nov-17
2188,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,630000,-,592,Strata,11 to 15,1064,Nov-17
2189,SERENITY PARK,TAMARIND ROAD,Condominium,28,OCR,Freehold,Resale,1,1330000,-,1432,Strata,01 to 05,929,Nov-17
2190,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,595000,-,603,Strata,01 to 05,987,Nov-17
2191,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1035000,-,1894,Strata,01 to 05,546,Nov-17
2192,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1160000,-,1130,Strata,16 to 20,1026,Nov-17
2193,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,920000,-,990,Strata,01 to 05,929,Nov-17
2194,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,620000,-,527,Strata,01 to 05,1175,Nov-17
2195,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,868000,-,1109,Strata,06 to 10,783,Nov-17
2196,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,842000,-,926,Strata,06 to 10,910,Nov-17
2197,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1880000,-,1873,Strata,11 to 15,1004,Nov-17
2198,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1055000,-,1292,Strata,06 to 10,817,Nov-17
2199,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,798000,-,743,Strata,06 to 10,1074,Nov-17
2200,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,770000,-,926,Strata,01 to 05,832,Nov-17
2201,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,810000,-,958,Strata,01 to 05,846,Nov-17
2202,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,868000,-,1206,Strata,06 to 10,720,Oct-17
2203,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1270000,-,1152,Strata,01 to 05,1103,Oct-17
2204,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1630000,-,1378,Strata,01 to 05,1183,Oct-17
2205,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1020000,-,1066,Strata,11 to 15,957,Oct-17
2206,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1168888,-,1238,Strata,01 to 05,944,Oct-17
2207,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1030000,-,1561,Strata,01 to 05,660,Oct-17
2208,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2070000,-,1851,Strata,01 to 05,1118,Oct-17
2209,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,1076,Strata,01 to 05,883,Oct-17
2210,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1868000,-,1722,Strata,01 to 05,1085,Oct-17
2211,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,623000,-,592,Strata,11 to 15,1052,Oct-17
2212,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,801000,-,850,Strata,11 to 15,942,Oct-17
2213,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,680000,-,1076,Strata,01 to 05,632,Oct-17
2214,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,818000,-,980,Strata,01 to 05,835,Oct-17
2215,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,830000,-,807,Strata,06 to 10,1028,Oct-17
2216,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1320000,-,1636,Strata,01 to 05,807,Oct-17
2217,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,788000,-,861,Strata,06 to 10,915,Oct-17
2218,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,735000,-,958,Strata,06 to 10,767,Oct-17
2219,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,620000,-,603,Strata,01 to 05,1029,Oct-17
2220,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1200000,-,1335,Strata,01 to 05,899,Oct-17
2221,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,720000,-,958,Strata,06 to 10,752,Oct-17
2222,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1550000,-,1238,Strata,01 to 05,1252,Oct-17
2223,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1430000,-,1216,Strata,01 to 05,1176,Oct-17
2224,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1050000,-,1216,Strata,06 to 10,863,Oct-17
2225,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,930000,-,1195,Strata,01 to 05,778,Oct-17
2226,SELETAR PARK RESIDENCE,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2011,Resale,1,1040000,-,840,Strata,01 to 05,1239,Oct-17
2227,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,880000,-,1227,Strata,01 to 05,717,Oct-17
2228,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,747000,-,753,Strata,06 to 10,991,Oct-17
2229,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,830000,-,1206,Strata,01 to 05,688,Oct-17
2230,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,735000,-,1023,Strata,06 to 10,719,Oct-17
2231,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,735000,-,710,Strata,06 to 10,1035,Oct-17
2232,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1230000,-,1389,Strata,01 to 05,886,Oct-17
2233,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,555000,-,420,Strata,01 to 05,1322,Oct-17
2234,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,925000,-,958,Strata,11 to 15,966,Oct-17
2235,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1050000,-,1830,Strata,01 to 05,574,Oct-17
2236,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,825000,-,915,Strata,01 to 05,902,Oct-17
2237,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1160000,-,1238,Strata,01 to 05,937,Oct-17
2238,NORTHWOOD,JALAN MATA AYER,Condominium,27,OCR,Freehold,Resale,1,1100000,-,1313,Strata,01 to 05,838,Oct-17
2239,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1351800,-,2067,Strata,01 to 05,654,Oct-17
2240,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,590000,-,517,Strata,01 to 05,1142,Oct-17
2241,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1490000,-,1755,Strata,01 to 05,849,Oct-17
2242,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,810000,-,753,Strata,11 to 15,1075,Oct-17
2243,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,790000,-,743,Strata,06 to 10,1064,Oct-17
2244,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,651000,-,872,Strata,01 to 05,747,Oct-17
2245,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,660000,-,603,Strata,01 to 05,1095,Oct-17
2246,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1020000,-,1475,Strata,01 to 05,692,Oct-17
2247,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1583000,-,1894,Strata,01 to 05,836,Sep-17
2248,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1260000,-,1636,Strata,01 to 05,770,Sep-17
2249,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,750000,-,1023,Strata,11 to 15,733,Sep-17
2250,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1320000,-,1539,Strata,01 to 05,858,Sep-17
2251,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,795000,-,1141,Strata,06 to 10,697,Sep-17
2252,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1250000,-,1636,Strata,01 to 05,764,Sep-17
2253,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,790000,-,861,Strata,01 to 05,917,Sep-17
2254,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,598000,-,484,Strata,11 to 15,1235,Sep-17
2255,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,613000,-,527,Strata,06 to 10,1162,Sep-17
2256,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,950000,-,1281,Strata,01 to 05,742,Sep-17
2257,SKIES MILTONIA,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2012,Resale,1,601888,-,484,Strata,11 to 15,1243,Sep-17
2258,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,1038000,-,1292,Strata,06 to 10,804,Sep-17
2259,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1870000,-,2153,Strata,06 to 10,869,Sep-17
2260,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,805000,-,1044,Strata,06 to 10,771,Sep-17
2261,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,888688,-,990,Strata,01 to 05,897,Sep-17
2262,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,581000,-,517,Strata,01 to 05,1125,Sep-17
2263,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,988000,-,1292,Strata,01 to 05,765,Sep-17
2264,EUPHONY GARDENS,JALAN MATA AYER,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,600000,-,732,Strata,01 to 05,820,Sep-17
2265,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1710000,-,1421,Strata,01 to 05,1204,Sep-17
2266,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,788000,-,1249,Strata,01 to 05,631,Sep-17
2267,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,900000,-,1119,Strata,01 to 05,804,Sep-17
2268,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,828000,-,926,Strata,06 to 10,894,Sep-17
2269,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1265000,-,1259,Strata,11 to 15,1004,Sep-17
2270,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1250000,-,1432,Strata,01 to 05,873,Sep-17
2271,NIM GARDENS,NIM ROAD,Condominium,28,OCR,Freehold,Resale,1,1588000,-,1830,Strata,06 to 10,868,Sep-17
2272,BULLION PARK,LENTOR LOOP,Condominium,26,OCR,Freehold,Resale,1,1700000,-,1873,Strata,11 to 15,908,Sep-17
2273,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,625000,-,592,Strata,06 to 10,1056,Sep-17
2274,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1150000,-,1518,Strata,01 to 05,758,Sep-17
2275,MIMOSA PARK,MIMOSA ROAD,Condominium,28,OCR,Freehold,Resale,1,1490000,-,1873,Strata,06 to 10,796,Sep-17
2276,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,795000,-,1152,Strata,01 to 05,690,Sep-17
2277,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1298000,-,2077,Strata,01 to 05,625,Sep-17
2278,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,960000,-,1389,Strata,01 to 05,691,Sep-17
2279,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,973000,-,1152,Strata,01 to 05,845,Aug-17
2280,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,775000,-,1141,Strata,06 to 10,679,Aug-17
2281,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1200000,-,926,Strata,01 to 05,1296,Aug-17
